speaker,gender,region,height,word,vowel,duration,F1,F2,F3,f0
dsj0,male,5,187.96,WASH,AA,0.07,583.4,1341.3,2268.1,115.1
dsj0,male,5,187.96,WATER,AO,0.06,455.8,1041.6,2003.1,98.7
dsj0,male,5,187.96,ALL,AO,0.06,580,939.3,2267.2,95.6
dsj0,male,5,187.96,YEAR,IH,0.04,410.7,1549.7,1949.6,94
dsj0,male,5,187.96,DON'T,OW,0.09,563.8,1097.1,2537.9,107.7
dsj0,male,5,187.96,ASK,AE,0.11,589.5,1639.5,2349.5,113.3
dsj0,male,5,187.96,ME,IY,0.09,332.4,2001.6,2555.4,111.7
dsj0,male,5,187.96,CARRY,AE,0.03,455.1,1588.9,1976.7,112.2
dsj0,male,5,187.96,AN,AE,0.04,559.3,1642,2481.3,97.1
dsj0,male,5,187.96,RAG,AE,0.12,555,1615.4,2255.4,98.3
dsj0,male,5,187.96,THAT,AE,0.15,652.2,1549.5,2318.1,88.3
dsj0,male,5,187.96,SPACE,EY,0.11,413.4,1934.6,2474.1,147.7
dsj0,male,5,187.96,CHARGE,AA,0.04,532.9,1249.8,1902.3,129.7
dsj0,male,5,187.96,INFLUENCES,IH,0.1,541.8,1779.7,2468.4,125.3
dsj0,male,5,187.96,ALSO,AO,0.16,658.2,1016.7,2449.3,114.3
dsj0,male,5,187.96,DECREASE,IY,0.13,380.4,2053.6,2566.1,106.6
dsj0,male,5,187.96,AT,AE,0.1,481.4,1686.7,2381.5,79.5
dsj0,male,5,187.96,INCREASED,IY,0.08,374.4,1937.7,2481.4,110.8
dsj0,male,5,187.96,VOLTAGES,OW,0.12,489.9,877.1,2629.6,107.3
dsj0,male,5,187.96,GO,OW,0.06,389.5,1677.2,2436.9,130.8
dsj0,male,5,187.96,CHANGE,EY,0.1,305.1,1846.4,2478,147.9
dsj0,male,5,187.96,YOUR,UH,0.03,369.4,1720.8,2197.6,131.4
dsj0,male,5,187.96,SHOES,UW,0.15,433.5,1786.9,2325.1,130.4
dsj0,male,5,187.96,BEFORE,AO,0.07,437.6,888.4,2245.2,108.4
dsj0,male,5,187.96,YOU,UW,0.04,256.7,1841.3,2499.7,102.3
dsj0,male,5,187.96,TURN,ER,0.05,460.5,1307.6,1685.1,0
dsj0,male,5,187.96,DISCRETIONARY,EH,0.06,482.4,1623.6,2339.6,121.1
dsj0,male,5,187.96,CUSTOMERS,AH,0.15,631.6,1473,2522,0
dsj0,male,5,187.96,TUGBOATS,AH,0.08,497.6,1362.7,2555.9,138.3
dsj0,male,5,187.96,CAPABLE,EY,0.09,390.8,1884.4,2409.2,127.9
dsj0,male,5,187.96,HAULING,AO,0.12,671.3,917.5,2516.2,115.7
dsj0,male,5,187.96,HUGE,UW,0.05,292,2008.8,2520.4,107.1
dsj0,male,5,187.96,LOADS,OW,0.19,451.7,1227.6,2634.3,99.6
dsj0,male,5,187.96,WHEN,EH,0.03,537.8,1274.6,2393.6,111.4
dsj0,male,5,187.96,ALL,AO,0.11,674.6,1078.1,2427.8,113.5
dsj0,male,5,187.96,ELSE,EH,0.03,555.4,1259.7,2529.8,141.6
dsj0,male,5,187.96,FAILS,EY,0.09,497.5,1612.3,2462.3,133.1
dsj0,male,5,187.96,USE,UW,0.03,360.7,1738,2394.4,112.4
dsj0,male,5,187.96,FORCE,AO,0.17,519.9,2277.8,2806.8,102
dsj0,male,5,187.96,THESE,IY,0.08,316.1,1991.2,2528,126.4
dsj0,male,5,187.96,EXCLUSIVE,UW,0.04,345.1,1295.9,2543.8,148.1
dsj0,male,5,187.96,DOCUMENTS,AA,0.11,689.9,1254.8,2321.6,119.3
dsj0,male,5,187.96,MUST,AH,0.04,542.2,1390.8,2505.9,108.4
dsj0,male,5,187.96,BE,IY,0.05,334,1478,2472.7,103.4
dsj0,male,5,187.96,LOCKED,AA,0.1,736.1,1209.8,2048.5,114.3
dsj0,male,5,187.96,UP,AH,0.11,569.8,1265.9,2401.3,107.8
dsj0,male,5,187.96,AT,AE,0.04,510.8,1392.4,2306.1,104.3
dsj0,male,5,187.96,ALL,AO,0.14,642.3,987.3,2280.8,99.1
dsj0,male,5,187.96,GEORGE,AO,0.1,454.6,914.7,2182.9,119.9
dsj0,male,5,187.96,PARANOID,EH,0.05,457.1,1459.4,1862,139.5
dsj0,male,5,187.96,FUTURE,UW,0.03,348.4,1989.8,2839.5,116.5
dsj0,male,5,187.96,GAS,AE,0.08,549.6,1640.1,2351.5,115.4
dsj0,male,5,187.96,SHORTAGE,AO,0.08,429.3,926.5,1932,93.1
dsj0,male,5,187.96,SHELL,EH,0.12,570.3,1318.5,2257.2,146.5
dsj0,male,5,187.96,SHOCK,AA,0.15,662.9,1185.3,2120,134.7
dsj0,male,5,187.96,CAUSED,AA,0.11,624.3,1104.5,2393,123.4
dsj0,male,5,187.96,SHRAPNEL,AE,0.07,640.4,1279.8,2217.9,124.9
dsj0,male,5,187.96,CURED,UH,0.03,409.4,1528.1,1923.7,132.1
dsj0,male,5,187.96,THROUGH,UW,0.05,335.9,1221.7,2143.8,110.9
dsj0,male,5,187.96,GROUP,UW,0.07,320.1,1029.1,2220.5,115.2
dsj0,male,5,187.96,THERAPY,EH,0.08,437.8,1639.9,2030.9,108.5
dwh0,male,5,187.96,SHE,IY,0.1,418.7,2474.1,2920.6,117
dwh0,male,5,187.96,HAD,AE,0.14,629.3,1970.8,2591.6,116.3
dwh0,male,5,187.96,YOUR,UH,0.05,374.8,1700.3,1948.9,93.6
dwh0,male,5,187.96,DARK,AA,0.13,649.5,1135.4,2130.5,112.4
dwh0,male,5,187.96,SUIT,UW,0.17,372.1,1735.3,2478.8,121.1
dwh0,male,5,187.96,IN,IH,0.07,670.5,2058.3,2665.6,102.8
dwh0,male,5,187.96,GREASY,IY,0.12,392.4,2339.6,2684.8,112.9
dwh0,male,5,187.96,WASH,AA,0.14,683.2,1134.9,2738.1,101
dwh0,male,5,187.96,WATER,AO,0.18,576.3,916.1,2857.4,94.6
dwh0,male,5,187.96,ALL,AO,0.15,657.8,990.4,2803.2,100.5
dwh0,male,5,187.96,YEAR,IH,0.07,403.1,1678.2,2018.2,83.9
dwh0,male,5,187.96,DON'T,OW,0.15,574.2,1527.2,2386.2,110.9
dwh0,male,5,187.96,ASK,AE,0.21,657.1,1958.8,2520.3,120.3
dwh0,male,5,187.96,ME,IY,0.14,349.9,2409.7,2629.2,113.9
dwh0,male,5,187.96,CARRY,AE,0.03,442.2,1876.4,2269.8,107.6
dwh0,male,5,187.96,AN,AE,0.09,593.9,1641.2,2758.8,94.7
dwh0,male,5,187.96,RAG,AE,0.15,631.4,1822.8,2475.8,105.8
dwh0,male,5,187.96,THAT,AE,0.28,724.2,1931.6,2611.4,89.3
dwh0,male,5,187.96,IT,IH,0.17,436.8,2054.4,2922.3,111.4
dwh0,male,5,187.96,TAKES,EY,0.13,517.1,2040.5,2779.1,123.7
dwh0,male,5,187.96,GREAT,EY,0.09,346,2363.2,2607.4,134.1
dwh0,male,5,187.96,DEAL,IY,0.12,382.5,2161.3,2574.1,120.2
dwh0,male,5,187.96,SOPHISTICATED,IH,0.07,413.3,1631.3,2879.8,126.2
dwh0,male,5,187.96,THOUGHT,AO,0.19,678.4,1069.7,2900.6,101
dwh0,male,5,187.96,GET,IH,0.1,417.8,1919.2,2900.8,97.3
dwh0,male,5,187.96,IMPACT,AE,0.14,690.5,1666.3,2494.2,99.9
dwh0,male,5,187.96,FACT,AE,0.21,706.2,1659.8,2738.8,83.5
dwh0,male,5,187.96,SO,OW,0.06,510.4,1316,2527.3,105.5
dwh0,male,5,187.96,WHAT'S,AH,0.09,566.1,1369.1,2842.4,116.2
dwh0,male,5,187.96,THIS,IH,0.07,445.3,1524.3,2856.8,111.1
dwh0,male,5,187.96,ALL,AO,0.15,655.2,1010.1,2799.9,101.7
dwh0,male,5,187.96,MEANWHILE,IY,0.14,345.4,2631.3,2793.7,131.8
dwh0,male,5,187.96,ENEMY,EH,0.15,456.1,1880.9,2786.5,106
dwh0,male,5,187.96,CAPITALIZE,AE,0.14,708.2,1684.4,2446.5,111.6
dwh0,male,5,187.96,ON,AA,0.16,592.1,836.4,2565.3,102.6
dwh0,male,5,187.96,OUR,AA,0.1,697,1138.3,2043.6,94.2
dwh0,male,5,187.96,FEARS,IH,0.18,328.6,2186.5,2449.7,100.3
dwh0,male,5,187.96,HE,IY,0.07,296.4,2446.1,2892.4,90.2
dwh0,male,5,187.96,CAN,AE,0.24,503.5,2480.7,2826.3,87.1
dwh0,male,5,187.96,WESTCHESTER,EH,0.06,611.2,1485.4,2825.1,113.6
dwh0,male,5,187.96,IN,IH,0.08,509.5,1909.6,2856,98.5
dwh0,male,5,187.96,NEW,UW,0.03,341.5,2296,2594.5,102.4
dwh0,male,5,187.96,YORK,AO,0.17,579.9,954,2417.6,88
dwh0,male,5,187.96,SERMON,ER,0.17,583.1,1375.8,1785.8,114.7
dwh0,male,5,187.96,EMPHASIZED,EH,0.14,661.4,1658.9,2431.9,112.1
dwh0,male,5,187.96,NEED,IY,0.25,329.6,2450.8,2820.1,111.1
dwh0,male,5,187.96,FOR,AO,0.17,402.9,813.9,2270.6,99.2
dwh0,male,5,187.96,AFFIRMATIVE,ER,0.15,614.7,1381.9,1863.3,100.5
dwh0,male,5,187.96,ACTION,AE,0.21,707.2,1662.8,2691.8,92.1
dwh0,male,5,187.96,COTTAGE,AA,0.17,806.2,1465.4,2717.8,119.4
dwh0,male,5,187.96,CHEESE,IY,0.32,241.7,2470.1,2788.5,116.5
dwh0,male,5,187.96,WITH,IH,0.03,451,1785.8,2641.8,107
dwh0,male,5,187.96,IS,IH,0.14,351.4,1737.7,2845.5,98.4
dwh0,male,5,187.96,DELICIOUS,IH,0.06,456.4,1803,2846.5,95.2
dwh0,male,5,187.96,HELP,EH,0.04,618.5,1282.9,2913.6,113.2
dwh0,male,5,187.96,CELEBRATE,EH,0.05,621.2,1381.2,2802.8,119.1
dwh0,male,5,187.96,YOUR,UH,0.06,415.3,1460.3,1800.7,99.2
dwh0,male,5,187.96,BROTHER'S,AH,0.07,502.8,1094,2951.7,110.5
dwh0,male,5,187.96,SUCCESS,EH,0.22,596.7,1527.3,2814.8,91.1
dwh0,male,5,187.96,TOOK,UH,0.12,449.3,1320.9,2312.3,115.4
dwh0,male,5,187.96,HER,ER,0.11,443,1081.7,1672.3,112.5
dwh0,male,5,187.96,WORD,ER,0.19,459.2,1331.7,1614,113.4
dwh0,male,5,187.96,FOR,AO,0.13,393.7,844.7,2121.4,96
dwh0,male,5,187.96,IT,IH,0.07,469.2,1774.3,2718.8,96.6
dwh0,male,5,187.96,BUT,AH,0.09,490.9,1467.4,2720.1,95.2
dwh0,male,5,187.96,IS,IH,0.03,399.2,2045.1,2787.3,98.9
dwh0,male,5,187.96,SHE,IY,0.13,311.6,2079.4,2370.8,103.4
dwh0,male,5,187.96,REALLY,IH,0.03,478.9,1305.2,2453.2,115.5
dwh0,male,5,187.96,GOING,OW,0.19,549.4,892.3,2375.3,106.9
dwh0,male,5,187.96,WITH,IH,0.03,433.4,1691.8,2631.2,109.9
dwh0,male,5,187.96,YOU,UW,0.06,899,1843.7,2482.6,126.3
egj0,male,5,193.04,SHE,IY,0.1,354.3,1995.2,2448.8,110.7
egj0,male,5,193.04,HAD,AE,0.14,492.2,1665.9,2284.7,108
egj0,male,5,193.04,YOUR,UH,0.09,401.1,1409.4,1783.8,92.9
egj0,male,5,193.04,DARK,AA,0.09,636.7,1185.5,1990.1,104.3
egj0,male,5,193.04,SUIT,UW,0.14,409.7,1464.8,2219.5,106
egj0,male,5,193.04,GREASY,IY,0.07,592.7,1830.9,2285.3,111
egj0,male,5,193.04,WASH,AA,0.16,561.4,978.7,1933.6,109.1
egj0,male,5,193.04,WATER,AO,0.13,596.8,929.8,2013.1,100
egj0,male,5,193.04,ALL,AO,0.11,584.5,1035.7,2001.8,100.8
egj0,male,5,193.04,YEAR,IH,0.03,401.3,1583.2,1944.9,99.4
egj0,male,5,193.04,DON'T,OW,0.13,601.5,1122,2127.2,111.9
egj0,male,5,193.04,ASK,AE,0.11,569.8,1627.9,2340.5,117.8
egj0,male,5,193.04,ME,IY,0.07,513.6,1780.4,2394.7,109.7
egj0,male,5,193.04,CARRY,AE,0.04,451.7,1571.9,1979.6,103.8
egj0,male,5,193.04,RAG,AE,0.11,489.6,1619.9,2054.6,101.7
egj0,male,5,193.04,THAT,AE,0.15,636.5,1494.5,2353.1,93.2
egj0,male,5,193.04,CHIEFLY,IY,0.09,335.3,1845.1,2195.4,122.7
egj0,male,5,193.04,BECAUSE,AH,0.2,580.3,1071.7,2021.8,105.3
egj0,male,5,193.04,OF,AH,0.09,405.8,1226.4,2319.4,98.4
egj0,male,5,193.04,BLUISH,UW,0.2,480.9,1132,2098.4,111.7
egj0,male,5,193.04,FROM,AH,0.04,661.4,1094.6,2258.3,105.7
egj0,male,5,193.04,CELLS,EH,0.11,473.2,1400,2100,102.2
egj0,male,5,193.04,TWELVE,EH,0.04,581.9,1188.3,2104.9,112.1
egj0,male,5,193.04,O'CLOCK,AA,0.11,626.1,1144.1,1939.1,108.1
egj0,male,5,193.04,LEVEL,EH,0.07,569.3,1366.9,2145.3,100.4
egj0,male,5,193.04,AVOCADO,AA,0.15,654,1274.5,2048.6,111.7
egj0,male,5,193.04,SHOULD,UH,0.06,422,1461.5,2115.5,104.9
egj0,male,5,193.04,HAVE,AE,0.07,569.9,1449.2,2194.6,108
egj0,male,5,193.04,A,EY,0.08,425.3,1822.3,2242.7,103.3
egj0,male,5,193.04,GIVE,IH,0.13,558.3,1656.5,2245.5,118
egj0,male,5,193.04,TO,UW,0.09,442.8,1491.5,2157.8,102.8
egj0,male,5,193.04,IT,IH,0.15,434,1545.8,2208.9,104.4
egj0,male,5,193.04,AS,AE,0.15,529,1568.2,2203.2,107.1
egj0,male,5,193.04,YOU,UW,0.08,411.1,1437.8,2173.8,96.8
egj0,male,5,193.04,HOLD,OW,0.17,572.5,988.2,2129.6,111.8
egj0,male,5,193.04,IT,IH,0.12,404,1518.8,2315.1,99.7
egj0,male,5,193.04,WHEN,IH,0.03,525.7,1383,2473.7,102.7
egj0,male,5,193.04,IT,IH,0.06,399.7,1574.4,2332.5,102.3
egj0,male,5,193.04,IS,IH,0.12,421.7,1504.3,2319.9,104.2
egj0,male,5,193.04,LAYOFFS,EY,0.14,463,1690.1,2319.5,111.1
egj0,male,5,193.04,COMPANY'S,AH,0.09,638.9,1192.9,2164.2,111.4
egj0,male,5,193.04,REORGANIZATION,EY,0.1,427.3,1541.5,2319.4,98.8
egj0,male,5,193.04,WE,IY,0.09,340.7,1712.5,2132.5,115.5
egj0,male,5,193.04,ARE,AA,0.1,578.8,1044.5,1822.4,107.4
egj0,male,5,193.04,OPEN,OW,0.17,467,885.5,2025.2,110.3
egj0,male,5,193.04,EVERY,EH,0.09,578.5,1578.6,2179.6,99.5
egj0,male,5,193.04,MONDAY,AH,0.08,625.6,1389.5,2335.1,105.3
egj0,male,5,193.04,EVENING,IY,0.07,389,1911,2462.2,95.5
egj0,male,5,193.04,THIS,IH,0.09,457.9,1514.5,2365,117
egj0,male,5,193.04,EASY,IY,0.11,281,1842,2364.2,110.1
egj0,male,5,193.04,FOR,AO,0.12,582.7,1050.8,1782.5,106.2
egj0,male,5,193.04,US,AH,0.04,603.8,1395.9,2301.5,87.2
egj0,male,5,193.04,THEY,EY,0.09,417,1782.8,2449.5,106.2
egj0,male,5,193.04,USED,UW,0.03,364.3,1578.5,2329.8,120.8
egj0,male,5,193.04,AN,AE,0.08,594.6,1468.6,2443.5,100.5
egj0,male,5,193.04,AGGRESSIVE,EH,0.08,491.5,1489.6,2197.6,108.2
egj0,male,5,193.04,POLICEMAN,IY,0.06,508,1603.1,2291.7,106.3
egj0,male,5,193.04,TO,UW,0.08,436,1434.6,2158.4,98.4
egj0,male,5,193.04,FLAG,AE,0.18,522.7,1503.9,2095.7,100.6
egj0,male,5,193.04,THOUGHTLESS,AO,0.14,582.6,1046.3,2145.8,98.4
egj0,male,5,193.04,MOTORISTS,OW,0.11,460.6,1071.2,2147.4,101.6
egj0,male,5,193.04,BAGPIPES,AE,0.12,718.6,1526.8,2338,106.3
egj0,male,5,193.04,AND,AE,0.07,628.5,1497,2426.8,104.4
egj0,male,5,193.04,BONGOS,AA,0.16,706.9,1084.4,2173.6,104.8
egj0,male,5,193.04,MUSICAL,UW,0.04,587.8,1419.7,2483.7,106.6
egj0,male,5,193.04,INSTRUMENTS,IH,0.04,581,1435.7,2445.6,101.9
ewm0,male,5,172.72,DON'T,OW,0.1,593.5,1101.4,2672.8,134.1
ewm0,male,5,172.72,ASK,AE,0.11,702.7,1577,2396.9,132.4
ewm0,male,5,172.72,ME,IY,0.14,343.7,2058.3,2446.5,127.7
ewm0,male,5,172.72,CARRY,AE,0.03,478.2,1712.6,2039,121.2
ewm0,male,5,172.72,AN,AE,0.1,610,1669.4,2405.4,113.8
ewm0,male,5,172.72,RAG,AE,0.19,656.9,1669.1,2305.8,116
ewm0,male,5,172.72,THAT,AE,0.15,612.6,1535.6,2343.9,104.2
ewm0,male,5,172.72,A,EY,0.1,539.7,1782.6,2466.9,128.5
ewm0,male,5,172.72,UNIVERSE,UW,0.03,482.3,1720.2,2228.3,164.3
ewm0,male,5,172.72,IS,IH,0.09,402.8,1705.8,2628.8,140.1
ewm0,male,5,172.72,A,EY,0.08,445.8,1751.6,2510.6,112.5
ewm0,male,5,172.72,SAFE,EY,0.12,516.9,1864.3,2491.6,131.1
ewm0,male,5,172.72,AND,AE,0.07,576.7,1558.1,2209,240.2
ewm0,male,5,172.72,PERMANENT,ER,0.09,742.1,1267.1,1805.9,129.6
ewm0,male,5,172.72,HOME,OW,0.17,631.9,971.6,2702.2,113.2
ewm0,male,5,172.72,SOMETHING,AH,0.07,658.9,1346.2,2674.1,166
ewm0,male,5,172.72,PULLED,UH,0.04,442.6,834.1,2766.5,144.6
ewm0,male,5,172.72,LEG,EH,0.17,557,1595.9,2355.6,139
ewm0,male,5,172.72,STATE,EY,0.07,461.4,1961.8,2469.9,146.1
ewm0,male,5,172.72,NUMBERING,AH,0.03,574.5,1264.1,2069.6,137.4
ewm0,male,5,172.72,LAWS,AO,0.17,635.9,974.6,2692.2,110
ewm0,male,5,172.72,DIFFER,IH,0.05,424.1,1580.3,2096.4,122.4
ewm0,male,5,172.72,EACH,IY,0.09,395.2,2056.2,2650.7,121.2
ewm0,male,5,172.72,OTHER,AH,0.08,492.2,1314.1,2461.2,112.3
ewm0,male,5,172.72,MANY,EH,0.03,563.2,1740.8,2613.7,112.8
ewm0,male,5,172.72,WAYS,EY,0.11,453,1700.9,2264.5,106.1
ewm0,male,5,172.72,SHE,IY,0.04,359.2,1983.4,2204.3,144.5
ewm0,male,5,172.72,ENCOURAGED,ER,0.19,528.2,1387.1,1741.5,150.4
ewm0,male,5,172.72,CHILDREN,IH,0.04,495.6,1276.4,2536.6,142.9
ewm0,male,5,172.72,TO,UW,0.05,378.6,1633.1,2162.1,121.3
ewm0,male,5,172.72,MAKE,EY,0.07,493.3,1857.6,2289.4,123.8
ewm0,male,5,172.72,THEIR,EH,0.04,483,1401.2,1806.9,114.8
ewm0,male,5,172.72,OWN,OW,0.15,592.8,1067.1,2591.3,126.6
ewm0,male,5,172.72,HALLOWEEN,IY,0.05,571.6,1869.2,2458.1,119.7
ewm0,male,5,172.72,COSTUMES,AA,0.14,737.2,1156.5,2549.2,108.9
ewm0,male,5,172.72,JAW,AO,0.07,668.2,1134.6,2510,138.3
ewm0,male,5,172.72,OPERATES,AA,0.24,710.1,1049.8,2725.2,94.5
ewm0,male,5,172.72,USING,UW,0.03,377.4,1845.3,2540.7,114.5
ewm0,male,5,172.72,ANTAGONISTIC,IH,0.06,507.7,1638.3,2617.9,125.5
ewm0,male,5,172.72,MUSCLES,AH,0.06,650.1,1194.5,2451.8,113.3
ewm0,male,5,172.72,GEORGE,AO,0.12,487.4,889.4,2037.9,157.4
ewm0,male,5,172.72,SELDOM,EH,0.06,610.6,1334.1,2744.1,131.3
ewm0,male,5,172.72,WATCHES,AA,0.09,644.1,1349.4,2347.1,125.2
ewm0,male,5,172.72,DAYTIME,EY,0.12,445.9,1955.6,2462.4,112.4
ewm0,male,5,172.72,MOVIES,UW,0.12,359.3,1462.7,2326.3,117.6
ewm0,male,5,172.72,SPHERICAL,EH,0.09,517.8,1651.7,2005.5,152.6
ewm0,male,5,172.72,GIFTS,IH,0.08,481.5,1491.2,2425.6,136.5
ewm0,male,5,172.72,DIFFICULT,IH,0.05,500.1,1542,2135.5,122.6
ewm0,male,5,172.72,WRAP,AE,0.12,715.8,1484.4,2364.9,110.7
ewm0,male,5,172.72,STANDBY,AE,0.11,578.6,2025.5,2596.6,136.5
ewm0,male,5,172.72,CAN,AE,0.03,498.5,1645.7,2214.7,119
ewm0,male,5,172.72,PRACTICAL,AE,0.11,659.9,1598,2176.4,122.4
ewm0,male,5,172.72,YOU,UW,0.14,431.4,1104.4,2175.8,106.3
ewm0,male,5,172.72,WANT,AA,0.04,607.6,1348,2554.7,119.6
ewm0,male,5,172.72,SAVE,EY,0.13,448.6,1818,2312.6,113.1
ewm0,male,5,172.72,MONEY,AH,0.06,741.9,1356.9,2354.8,111.8
fer0,male,5,190.5,SHE,IY,0.05,408.4,2035.1,2727.9,127.7
fer0,male,5,190.5,HAD,AE,0.09,470,1912.3,2655.5,149.3
fer0,male,5,190.5,YOUR,UH,0.03,403.6,1624.7,2074.3,99.2
fer0,male,5,190.5,DARK,AA,0.08,596.2,1173.4,1756.8,127.7
fer0,male,5,190.5,SUIT,UW,0.1,367.7,1683.4,2311.4,124.9
fer0,male,5,190.5,IN,IH,0.05,477.4,1917.3,2246.3,118.8
fer0,male,5,190.5,GREASY,IY,0.08,382.7,2034.5,2601.6,124
fer0,male,5,190.5,WASH,AA,0.09,617.6,1158.2,2066,113.6
fer0,male,5,190.5,WATER,AO,0.05,567,1147.4,1838.5,89.6
fer0,male,5,190.5,ALL,AO,0.1,680,974.4,2325.5,94.5
fer0,male,5,190.5,YEAR,IH,0.06,460.5,1669,2026.2,91.6
fer0,male,5,190.5,DON'T,OW,0.15,589.8,1085.2,2394,141.2
fer0,male,5,190.5,ASK,AE,0.11,668.5,1864.1,2634.1,133.2
fer0,male,5,190.5,ME,IY,0.06,401.4,1919.5,2534.3,103.6
fer0,male,5,190.5,CARRY,AE,0.07,480.2,1821.5,2145.1,117.8
fer0,male,5,190.5,RAG,AE,0.14,654.1,1693.3,2437.6,104.3
fer0,male,5,190.5,THAT,AE,0.13,639.9,1606.2,2384.3,75.1
fer0,male,5,190.5,THERE,EH,0.04,483.9,1504,1903.9,113.2
fer0,male,5,190.5,MALARIA,EH,0.1,534.1,1679.2,2268.5,105.5
fer0,male,5,190.5,THE,AH,0.04,737.5,1531.5,2436.2,125
fer0,male,5,190.5,HOPE,OW,0.11,442.6,1059.3,2194.3,130
fer0,male,5,190.5,GONE,AO,0.17,676.4,1244.7,2479.5,91.6
fer0,male,5,190.5,CONCESSIONAIRE,EH,0.06,559.1,1734.4,2303.3,137.4
fer0,male,5,190.5,RUNS,AH,0.06,560.9,1490.9,2634.7,114.3
fer0,male,5,190.5,CAFETERIA,IH,0.11,452.7,1826.8,2298.1,114.4
fer0,male,5,190.5,KEEP,IY,0.07,356.7,1976.7,2265.7,115.7
fer0,male,5,190.5,QUALITY,AA,0.05,602.2,992.5,2397.3,104.2
fer0,male,5,190.5,WHICH,IH,0.03,379.6,1789.6,2597,148.6
fer0,male,5,190.5,LONG,AO,0.12,629.1,958.1,2729.2,129
fer0,male,5,190.5,ARTICLE,AA,0.11,630.7,1004.5,2036.1,102.1
fer0,male,5,190.5,OPAQUE,EY,0.15,522.4,1929.7,2661.8,115
fer0,male,5,190.5,NEEDED,IY,0.06,362.3,2020,2466.1,108
fer0,male,5,190.5,CLARIFICATION,EY,0.08,458.3,1888.4,2426.7,113.8
fer0,male,5,190.5,HIS,IH,0.08,411.8,1737.4,2626,111
fer0,male,5,190.5,FAILURE,EY,0.07,517.6,1707.6,2473.1,138
fer0,male,5,190.5,OPEN,OW,0.09,438.7,1023.1,2225.2,122.1
fer0,male,5,190.5,STORE,AO,0.09,498.6,995.2,1986.8,114.3
fer0,male,5,190.5,EIGHT,EY,0.19,461.1,2119.2,2735.7,117.3
fer0,male,5,190.5,COST,AA,0.1,609.3,1057.8,2314.7,119.5
fer0,male,5,190.5,HIS,IH,0.03,438.2,1650.7,2533.6,93
fer0,male,5,190.5,JOB,AA,0.16,723.4,1277.4,2327,91.6
fer0,male,5,190.5,LEATHER,EH,0.06,518.5,1525.8,2623.3,137.4
fer0,male,5,190.5,HANDBAG,AE,0.1,655.8,1677.1,2648.9,141.2
fer0,male,5,190.5,WOULD,UH,0.04,640.7,1320.2,2256.1,96
fer0,male,5,190.5,SUITABLE,UW,0.05,381.6,1592.8,2254.5,126.3
fer0,male,5,190.5,GIFT,IH,0.11,508.1,1678.8,2436.3,105.8
fer0,male,5,190.5,GWEN,EH,0.04,559.5,1694.5,2410,126
fer0,male,5,190.5,PLANTED,AE,0.06,626.9,1770.2,2668.5,129.9
fer0,male,5,190.5,GREEN,IY,0.08,480.7,2195.3,2759.3,121.8
fer0,male,5,190.5,BEANS,IY,0.16,470.1,2271.2,2944.7,97
fer0,male,5,190.5,VEGETABLE,EH,0.09,506.2,1695.3,2452.1,101.7
fer0,male,5,190.5,GARDEN,AA,0.06,567,1168.2,1797.1,85.1
fer0,male,5,190.5,HER,ER,0.06,437.4,1462,1696.6,112.1
fer0,male,5,190.5,CLASSICAL,AE,0.06,687.3,1517.7,2499.1,137.9
fer0,male,5,190.5,PERFORMANCE,AO,0.08,571.6,894.6,2092.3,127.7
fer0,male,5,190.5,GAINED,EY,0.11,515.9,2102.1,2571.4,100.3
fer0,male,5,190.5,CRITICAL,IH,0.03,497.4,1380,2293.1,107.2
fer0,male,5,190.5,ACCLAIM,EY,0.15,563.8,1852.5,2629.8,90.8
ges0,male,5,190.5,SHE,IY,0.07,339,1985.1,2523.1,86.6
ges0,male,5,190.5,HAD,AE,0.13,531.4,1760.1,2405.9,148.5
ges0,male,5,190.5,YOUR,UH,0.08,405.6,1366.1,2192.1,132.1
ges0,male,5,190.5,DARK,AA,0.12,633.8,1211.3,2090.5,137.7
ges0,male,5,190.5,SUIT,UW,0.11,383.9,1576.9,2183,127.7
ges0,male,5,190.5,GREASY,IY,0.04,391.1,1963.4,2408.7,130.1
ges0,male,5,190.5,WASH,AA,0.16,609.9,1083.3,2576.9,136.8
ges0,male,5,190.5,WATER,AO,0.1,494.9,910.8,2481.6,118
ges0,male,5,190.5,ALL,AO,0.17,576,931.9,2518.9,124.5
ges0,male,5,190.5,YEAR,IH,0.04,446.8,1650.7,2155,110.3
ges0,male,5,190.5,DON'T,OW,0.09,594.9,1087.4,2407.1,153.7
ges0,male,5,190.5,ASK,AE,0.11,664.6,1622.5,2597.5,137.8
ges0,male,5,190.5,ME,IY,0.05,398.5,1933,2339.8,137.3
ges0,male,5,190.5,CARRY,AE,0.03,480.9,1632.7,2112.8,123.3
ges0,male,5,190.5,RAG,AE,0.11,555.3,1512.4,2409.5,111.7
ges0,male,5,190.5,ALL,AO,0.09,563.3,1058.1,2585.4,129.5
ges0,male,5,190.5,VAIN,EY,0.15,584.8,1816.2,2581.9,129.9
ges0,male,5,190.5,LABOR,EY,0.08,495,1453.7,2427.2,135.8
ges0,male,5,190.5,BUT,AH,0.03,503.7,1213.2,2277.1,130.8
ges0,male,5,190.5,ROULETTE'S,EH,0.1,526.7,1558.8,2609.6,138.3
ges0,male,5,190.5,NOT,AA,0.1,674.6,1183.7,2717.4,123.6
